Business_name,Username,Review Date,Visit Date,Review Title,Review Text,Rating
On The Road,andresjoseb2017,"December 24, 2021",December 2021,A place where people can smoke in and not be vaccinated,"Unbelievable in 2021 that the management allows people smoking inside of the bar with clear symbols of non smoking… hope the law is enforced (the management clearly will not act as the people behind the bar was smoking). In addition to that, the bar shows the covid free badge when clearly the QR code was showing a yellow result.

Finally although ventilation is highly recommended in the covid crisis, the door was closed at some point of the night",1.0
On The Road,glennw432,"March 29, 2020",March 2020,Best Bar in Thessaloniki,"It is the BEST bar in Thessaloniki, been there since the 1970's (I believe). Small, cosy, great DJs - somewhat older crowd and older rock tunes!",5.0
On The Road,"320niamhf
Thornton Cleveleys, United Kingdom","May 14, 2019",May 2019,Welcoming and wonderful,"Came here for dinner one night from out of town and it was empty but the owners still came in and took our order. They spoke little English but it we spook no Greek but they we very understanding. We got two hotdogs and two cheese burgers with four drinks and it was €15.40. We sat outside and the lovely women came and put the TV on and a man brought us our food and drinks. The food was lovely a quite big ( bigger then the average burger and hotdog in the UK). When we were leaving all the staff said goodbye to use and the women especially, was lovely. I would highly recommend. They also do crepes, waffles and other hot food.",5.0
On The Road,johnd7787,"May 8, 2019",January 2019,Best bar in town,"When you are in Thessaloniki you must visit this bar. Very beautiful decorated bar, with a nice atmosphere. They serve drinks of high quality, I really love this place. The location is also right in the city centre.",5.0
On The Road,petermY6062TD,"May 6, 2019",April 2019,Nice Bar at the Seafront,"nice naval decoration good decent music always have several drought beers available friendly service my favorite bar in Thessaloniki, been there now many times",5.0
On The Road,JohnRL2013,"March 14, 2019",March 2019,Great find. Interested. Nautical. Friendly.,This is a must visit while in Thessaloniki. Great atmosphere and very welcoming. We happened upon this place without looking it up and thankfully we stopped. Alexandrea and Theodore are great hosts - you must visit and have a Mythos.,5.0
On The Road,AlkiviadisR,"January 25, 2019",January 2019,Sailing styled bar,"Mostly covered with wood. Wood makes the bar very cozy, especially for the winter months. Nautical decorative items and pictures all around the walls are a nice touch. Good drinks. Old time classic. Cheers. Alkis",5.0
On The Road,PolyWantsACracker,"January 19, 2019",January 2019,Excellent,"One the nicest bars in town. Good drinks & good music. Genuine bar atmosphere. Small, so sitting is limited. But if you 're lucky, you 'll find a seat by the nicest window with sea & sunset view.",5.0
On The Road,"Elias_Bos
Switzerland","July 13, 2018",June 2018,A bar with character,"""On the road"" has not changed its style and decoration for many years. This clearly tells me that this bar has a character and does not try to fool the people with all these annual renovations to refresh its customers. Just ask Nikos the barman to propose you a drink. Simple and authentic!",5.0
On The Road,"panosminas
Thessaloniki, Greece","December 16, 2017",December 2017,Real bar,"One classic bar, real bar in the center of the city... wonderful view... great place also for coffee and drinks, the stuff was so polite, the drinks was clean and cheap.. very good music for a bar.. a place that you can find different cultures of people all together having fun!! Fantastic atmosphere, decoration like a real bar from the 80s full of wood... very good choice for day and night entertainment...",5.0
On The Road,_ptansom,"May 25, 2017",May 2017,PRE DINNER SRINKS,Great little bar with quite a buzz. Outside tables are great for people watching before dinner. Gin and Tonics every night became a ritual!,5.0
On The Road,ntenimario,"March 12, 2017",March 2017,The best bar in town,The best bar in town. Sea view. Very nice place for coffee in the morning. Nice music and friendly people.,4.0
On The Road,Antonios V,"February 26, 2017",February 2017,Place to be,"epic bar perfect design to enjoy your drink and beer or coffee, you can enjoy your beer in a marvellous decor design inside or if the weather is good to sit outside enjoy the sea.The best seats are on the bar looking the people passing ...",5.0
On The Road,"Anna B
Corfu, Greece","February 18, 2017",March 2016,Abolutely NOT for non-smokers,"This is actually a very cosy little cafe-bar right in the city centre and great for couples or groups of 2-3 friends, who are keen of nice music. The downside which for me is definitive is that, because of its small size and apparently non-existant ventilation, the smoke is unbearable, which annuls all the positive aspects of this cafe.",3.0
On The Road,Milena H,"May 21, 2016",May 2016,just great,"drinks, music, ambience, you name it! best margarita I have had in a long time! music is just great! they mix from salsa to rock and classics in a wonderful blend!",5.0
On The Road,kostis_skg,"October 8, 2015",October 2015,The best place in L. Nikis,It's one of the best bars in Thessaloniki located in the city center. Really good drinks & beers and such a party atmosphere.,5.0
On The Road,StratosLFC,"September 10, 2015",May 2015,Best bar in town,"The best place to have a drink in Thessaloniki.. Realy nice bar, with good music and very friendly staff.",5.0
On The Road,"marouladesigns
Athens, Greece","June 16, 2015",April 2015,The best bar in town.,"Well this is by far my favorite bar in town. The music is always great (with rock tendencies, that I love), the barmen are very polite and knowledgeable and their bar is carrying all the single malts I like. The waitresses could smile a bit more. The crowd that is attracted by such a place is very interesting, you can dance (if it's not packed but it usually is). If you sit outside to enjoy your drink the view of the sea is gorgeous.",5.0
On The Road,"cyberkitty14
Thessaloniki, Greece","January 5, 2015",December 2014,A very tasteful place to hang out!,"It is one of our favourite bars with nice staff and good beers.The prices are quite ok and the feel of the place is cosy and friendly.If I could say sth negative, it would be that sometimes when it is still early in the evening the music is a bit loud for a calm chat with friends.But other than that the place is great!",4.0
On The Road,Vasiliki63,"May 11, 2014",February 2014,Classic!,"It's a classic rock bar but - personally - I prefer to go during winter time as there is no open space but only the pavement in the front. Nice drinks, great music, warm atmosphere - hopefully they will respect anti- smoking measures.",4.0
On The Road,Maria13Stella,"January 4, 2014",January 2014,"wonderful place, it is our favourite !","nice place, kind staff! normal prices! we visit it every week even for some shots! totally recommended it for all kind of situations!",5.0
On The Road,195vickyt195,"November 25, 2013",August 2013,what a haven this is...,"if you just need a beer while listening to great music, sailing atmosphere and a view of the magnificent sunset, that's the place to pick....just don't let the traffic interrupt your moment!",5.0
On The Road,fotsam,"October 21, 2013",October 2013,Great choice for drink and coffee,"One of the oldest cafe - bars in town with great music,nice atmosphere (sailing decoration inside) and beautiful sea view if you choose outside seating..Fast and polite service.Crowded at rush hours/",4.0
On The Road,kostis_skg,"October 8, 2015",October 2015,The best place in L. Nikis,It's one of the best bars in Thessaloniki located in the city center. Really good drinks & beers and such a party atmosphere.,5.0
On The Road,StratosLFC,"September 10, 2015",May 2015,Best bar in town,"The best place to have a drink in Thessaloniki.. Realy nice bar, with good music and very friendly staff.",5.0
On The Road,"marouladesigns
Athens, Greece","June 16, 2015",April 2015,The best bar in town.,"Well this is by far my favorite bar in town. The music is always great (with rock tendencies, that I love), the barmen are very polite and knowledgeable and their bar is carrying all the single malts I like. The waitresses could smile a bit more. The crowd that is attracted by such a place is very interesting, you can dance (if it's not packed but it usually is). If you sit outside to enjoy your drink the view of the sea is gorgeous.",5.0
On The Road,"cyberkitty14
Thessaloniki, Greece","January 5, 2015",December 2014,A very tasteful place to hang out!,"It is one of our favourite bars with nice staff and good beers.The prices are quite ok and the feel of the place is cosy and friendly.If I could say sth negative, it would be that sometimes when it is still early in the evening the music is a bit loud for a calm chat with friends.But other than that the place is great!",4.0
On The Road,Vasiliki63,"May 11, 2014",February 2014,Classic!,"It's a classic rock bar but - personally - I prefer to go during winter time as there is no open space but only the pavement in the front. Nice drinks, great music, warm atmosphere - hopefully they will respect anti- smoking measures.",4.0
On The Road,Maria13Stella,"January 4, 2014",January 2014,"wonderful place, it is our favourite !","nice place, kind staff! normal prices! we visit it every week even for some shots! totally recommended it for all kind of situations!",5.0
On The Road,195vickyt195,"November 25, 2013",August 2013,what a haven this is...,"if you just need a beer while listening to great music, sailing atmosphere and a view of the magnificent sunset, that's the place to pick....just don't let the traffic interrupt your moment!",5.0
On The Road,fotsam,"October 21, 2013",October 2013,Great choice for drink and coffee,"One of the oldest cafe - bars in town with great music,nice atmosphere (sailing decoration inside) and beautiful sea view if you choose outside seating..Fast and polite service.Crowded at rush hours/",4.0
